Latitude,Longitude,scientific_name
35.71992739,-78.68790311,Solanum carolinense
36.0,-83.92444611,Solanum carolinense
35.25478806,-85.00766639,Solanum carolinense
34.98993738,-78.13265326,Solanum carolinense
29.98040019,-95.2445289,Solanum carolinense
33.43418742,-84.48747597,Solanum carolinense
33.43411672,-84.48760594,Solanum carolinense
35.62178995,-77.36069883,Solanum carolinense
32.39623354,-94.95557972,Solanum carolinense
34.13317848,-84.70522574,Solanum carolinense
39.9833859,-75.15316148,Solanum carolinense
40.69465083,-73.97738877,Solanum carolinense
36.5422976,-84.9605709,Solanum carolinense
35.95956498,-79.01737969,Solanum carolinense
36.1835998,-86.6555289,Solanum carolinense
38.65934,-77.19942333,Solanum carolinense
35.83977862,-78.53211034,Solanum carolinense
32.44703732,-93.67571557,Solanum carolinense
36.18618381,-86.65679645,Solanum carolinense
38.80731999,-77.55229858,Solanum carolinense
35.90761948,-78.584198,Solanum carolinense
37.88096498,-84.578708,Solanum carolinense
37.87150198,-84.57649975,Solanum carolinense
36.1878474,-86.6346554,Solanum carolinense
37.50136566,-77.62542162,Solanum carolinense
37.50201495,-77.62472,Solanum carolinense
38.76359393,-77.32193303,Solanum carolinense
30.73918477,-96.33786549,Solanum carolinense
39.14975653,-84.42116283,Solanum carolinense
37.6728186,-77.547556,Solanum carolinense
32.43666326,-85.76558023,Solanum carolinense
33.51335013,-82.34006557,Solanum carolinense
36.067268,-94.2335262,Solanum carolinense
39.48185989,-77.80082356,Solanum carolinense
38.83083851,-75.24795519,Solanum carolinense
30.70731333,-88.20483333,Solanum carolinense
35.91853363,-79.07939662,Solanum carolinense
35.72734167,-78.69180333,Solanum carolinense
31.78627773,-94.86140912,Solanum carolinense
36.17685527,-82.11181294,Solanum carolinense
36.33989667,-81.39740833,Solanum carolinense
32.9293125,-95.47626309,Solanum carolinense
31.77498167,-92.431775,Solanum carolinense
39.29843827,-94.92779271,Solanum carolinense
30.19819819,-84.99107201,Solanum carolinense
36.08000446,-94.16946357,Solanum carolinense
30.211789,-95.264716,Solanum carolinense
35.62342458,-78.93080664,Solanum carolinense
36.51227,-94.34017167,Solanum carolinense
37.45117939,-77.58032459,Solanum carolinense
37.26041598,-80.35450171,Solanum carolinense
30.973405,-93.97427,Solanum carolinense
35.27443794,-80.99597116,Solanum carolinense
34.92525101,-80.71260834,Solanum carolinense
30.16466383,-91.94161167,Solanum carolinense
34.03424453,-96.27342352,Solanum carolinense
37.4508283,-77.6724157,Solanum carolinense
38.94631667,-77.00309722,Solanum carolinense
34.75436888,-92.42918738,Solanum carolinense
37.21965833,-88.76217833,Solanum carolinense
35.61883672,-78.33872408,Solanum carolinense
40.95799667,-73.99124167,Solanum carolinense
34.97090333,-92.41548833,Solanum carolinense
33.15927783,-96.61338833,Solanum carolinense
35.64762798,-78.80317765,Solanum carolinense
30.91656372,-94.84790812,Solanum carolinense
34.61192322,-82.29846191,Solanum carolinense
35.05585627,-97.21252441,Solanum carolinense
35.6703186,-80.9334259,Solanum carolinense
,,Solanum carolinense
33.91307038,-84.62879196,Solanum carolinense
39.08284291,-96.56761449,Solanum carolinense
37.42469788,-77.25478363,Solanum carolinense
30.25175872,-90.95689827,Solanum carolinense
37.69318209,-78.67623623,Solanum carolinense
35.00034198,-85.37175826,Solanum carolinense
38.21942062,-85.68235965,Solanum carolinense
35.94747162,-83.87021637,Solanum carolinense
30.38547527,-90.57207684,Solanum carolinense
40.02614594,-75.22576141,Solanum carolinense
33.05570621,-95.19260498,Solanum carolinense
38.96650334,-77.01477807,Solanum carolinense
38.57458566,-77.07972223,Solanum carolinense
,,Solanum carolinense
35.02743888,-80.92195664,Solanum carolinense
35.02656857,-80.92149653,Solanum carolinense
38.44023514,-77.13578796,Solanum carolinense
37.26204339,-93.2461853,Solanum carolinense
,,Solanum carolinense
36.29040619,-95.11957765,Solanum carolinense
40.76904733,-73.95039224,Solanum carolinense
38.642795,-77.24315,Solanum carolinense
38.916135,-95.241335,Solanum carolinense
27.78297541,-80.84114759,Solanum carolinense
38.58693,-92.232055,Solanum carolinense
37.70559964,-97.35462651,Solanum carolinense
37.09715244,-84.08577602,Solanum carolinense
35.78472439,-83.11282037,Solanum carolinense
38.88908333,-77.49182167,Solanum carolinense
38.6249576,-90.37832471,Solanum carolinense
39.949025,-75.19667833,Solanum carolinense
41.11704614,-74.25755882,Solanum carolinense
35.00776954,-85.36663925,Solanum carolinense
36.39020909,-75.83236814,Solanum carolinense
38.72375833,-90.12413778,Solanum carolinense
40.46513796,-75.09183269,Solanum carolinense
36.67734217,-80.76696303,Solanum carolinense
35.61322,-77.40295833,Solanum carolinense
36.2186845,-94.4821319,Solanum carolinense
40.76913517,-73.95040213,Solanum carolinense
31.19301167,-90.45755,Solanum carolinense
33.0812305,-87.06517783,Solanum carolinense
38.38768248,-90.60114842,Solanum carolinense
33.58144043,-88.64002236,Solanum carolinense
40.73473611,-73.99050833,Solanum carolinense
37.80055864,-78.34895564,Solanum carolinense
38.91314787,-76.9434938,Solanum carolinense
35.79814618,-82.95313085,Solanum carolinense
39.43880644,-75.69743765,Solanum carolinense
35.12132412,-91.2784292,Solanum carolinense
34.4523,-82.38992,Solanum carolinense
36.1358945,-94.12445833,Solanum carolinense
34.74605179,-92.30235291,Solanum carolinense
37.74482833,-97.270395,Solanum carolinense
34.977516,-86.073929,Solanum carolinense
39.0822698,-96.59577244,Solanum carolinense
35.91277695,-79.23944092,Solanum carolinense
35.62028503,139.5618439,Solanum carolinense
36.91972351,-84.18465424,Solanum carolinense
33.78078333,-84.29097833,Solanum carolinense
38.40793991,-77.32575226,Solanum carolinense
39.16128431,-84.526679,Solanum carolinense
34.20386853,-82.17876485,Solanum carolinense
39.16128934,-84.526606,Solanum carolinense
37.57315332,-79.29822939,Solanum carolinense
40.52416759,-81.28717926,Solanum carolinense
31.52169438,-89.152218,Solanum carolinense
38.76075623,-77.11886401,Solanum carolinense
31.444169,-94.692841,Solanum carolinense
38.91922,-77.12071117,Solanum carolinense
38.87028833,-77.1313555,Solanum carolinense
35.12916117,-85.22046667,Solanum carolinense
36.786555,-98.18211333,Solanum carolinense
35.939945,-97.03433333,Solanum carolinense
35.87617834,-80.31745565,Solanum carolinense
32.50941169,-92.64840664,Solanum carolinense
35.99133824,-75.66185363,Solanum carolinense
31.51379286,-89.46197328,Solanum carolinense
35.33711167,-83.58732,Solanum carolinense
35.5879705,-86.6993867,Solanum carolinense
35.5879705,-86.6993867,Solanum carolinense
38.78173333,-77.05307783,Solanum carolinense
38.58834364,-77.10613,Solanum carolinense
34.13718287,-84.43048828,Solanum carolinense
35.62122333,-77.36234667,Solanum carolinense
35.07711913,-85.309321,Solanum carolinense
36.03421021,-84.24840546,Solanum carolinense
35.99707521,-78.95331262,Solanum carolinense
39.34887923,-77.37769899,Solanum carolinense
40.06996155,-75.23027039,Solanum carolinense
36.00648578,-83.74781328,Solanum carolinense
35.90081667,-78.70475833,Solanum carolinense
34.30573506,-86.1717166,Solanum carolinense
37.89053357,-89.20691987,Solanum carolinense
38.12996934,-75.44490712,Solanum carolinense
38.4155738,-81.8296088,Solanum carolinense
29.95884167,-95.16843667,Solanum carolinense
39.31332822,-74.59557549,Solanum carolinense
31.02411944,-90.1306344,Solanum carolinense
31.31311531,-95.43794539,Solanum carolinense
36.45066976,-94.03542004,Solanum carolinense
35.17070737,-78.90515216,Solanum carolinense
37.16331892,-76.47291715,Solanum carolinense
38.83503379,-77.24115052,Solanum carolinense
40.52416611,-81.28717804,Solanum carolinense
36.51233673,-94.34009197,Solanum carolinense
36.39012097,-75.83461885,Solanum carolinense
33.45517679,-94.15289744,Solanum carolinense
39.55493667,-76.33858667,Solanum carolinense
35.9403979,-79.01896156,Solanum carolinense
40.289078,-74.70901497,Solanum carolinense
34.73572112,135.8111989,Solanum carolinense
35.00313612,-85.36998667,Solanum carolinense
35.62275833,-77.36951833,Solanum carolinense
38.47613833,-90.80550333,Solanum carolinense
36.34258276,-82.255098,Solanum carolinense
42.12248223,-87.81342517,Solanum carolinense
38.13318183,-94.7253529,Solanum carolinense
36.50294167,-94.35393667,Solanum carolinense
34.14581667,-94.69201,Solanum carolinense
39.66810608,-95.51259613,Solanum carolinense
35.79402924,-78.35440063,Solanum carolinense
37.2387556,-76.5096731,Solanum carolinense
37.2387556,-76.5096731,Solanum carolinense
35.45933454,-80.55754181,Solanum carolinense
37.23862839,-76.50897217,Solanum carolinense
35.14706379,-80.84239951,Solanum carolinense
33.63450466,-78.96073312,Solanum carolinense
38.57552,-77.08020833,Solanum carolinense
38.0412555,-78.47021333,Solanum carolinense
35.30154667,-83.17369667,Solanum carolinense
40.292019,-74.713925,Solanum carolinense
34.72496416,135.8119948,Solanum carolinense
33.34347929,-95.68076614,Solanum carolinense
38.93435219,-77.27735093,Solanum carolinense
35.23765333,-80.51429667,Solanum carolinense
37.46854667,-75.83548,Solanum carolinense
35.486323,-86.102715,Solanum carolinense
35.81198122,-78.95390787,Solanum carolinense
35.72011671,-78.68809211,Solanum carolinense
33.64195449,-84.15594579,Solanum carolinense
40.08362217,-75.45668833,Solanum carolinense
39.02261315,-77.10615488,Solanum carolinense
38.34835052,-93.77336121,Solanum carolinense
38.9923172,-76.85339355,Solanum carolinense
33.8233103,-95.64078243,Solanum carolinense
35.01149847,-85.29938855,Solanum carolinense
38.25493833,-77.54028333,Solanum carolinense
38.58907785,-92.23193008,Solanum carolinense
38.8042325,-77.292064,Solanum carolinense
36.11855007,-86.80840823,Solanum carolinense
36.15591383,-80.29699667,Solanum carolinense
39.13045244,-84.25315135,Solanum carolinense
33.72045512,-90.90971573,Solanum carolinense
33.25253014,-87.14698589,Solanum carolinense
34.0165142,-87.36420798,Solanum carolinense
35.64659361,-79.24051008,Solanum carolinense
40.76897833,-73.950395,Solanum carolinense
38.56636989,-77.08054366,Solanum carolinense
35.10543883,-82.60966333,Solanum carolinense
38.86272,-77.11758333,Solanum carolinense
35.8922348,139.9480743,Solanum carolinense
34.98632327,-80.43097065,Solanum carolinense
38.96972275,-77.36027527,Solanum carolinense
39.22658684,-76.74466671,Solanum carolinense
39.22654673,-76.74472505,Solanum carolinense
39.22401753,-76.74288464,Solanum carolinense
36.37763239,-94.18097306,Solanum carolinense
38.78174109,-77.80176115,Solanum carolinense
38.78454667,-77.80117,Solanum carolinense
37.82187653,-84.73956299,Solanum carolinense
38.66689447,-77.15374501,Solanum carolinense
39.08043336,-96.55590341,Solanum carolinense
35.81201935,-78.71776581,Solanum carolinense
32.85328941,-96.97283249,Solanum carolinense
37.53635229,-77.48684337,Solanum carolinense
38.84040833,-77.12641117,Solanum carolinense
37.05380546,-76.4870029,Solanum carolinense
39.42988833,-84.28141167,Solanum carolinense
38.89981557,-77.01865564,Solanum carolinense
39.22667354,-76.74482285,Solanum carolinense
39.95073654,-75.21036244,Solanum carolinense
39.93380945,-75.1460527,Solanum carolinense
38.61813306,-90.26576656,Solanum carolinense
38.97598918,-78.35412112,Solanum carolinense
36.30863661,-84.21169474,Solanum carolinense
33.7901882,-84.3350312,Solanum carolinense
35.10968575,-92.35965124,Solanum carolinense
29.610595,-95.38388833,Solanum carolinense
38.51506531,-76.72855971,Solanum carolinense
42.02264773,-74.07612037,Solanum carolinense
40.72357241,-73.9901342,Solanum carolinense
,,Solanum carolinense
40.64694595,-79.69916534,Solanum carolinense
35.44416809,126.4477768,Solanum carolinense
35.44277954,126.4477768,Solanum carolinense
38.32793178,-76.41538627,Solanum carolinense
39.27009411,-75.49049321,Solanum carolinense
39.03264587,-77.49969652,Solanum carolinense
39.032671,-77.499584,Solanum carolinense
39.03274588,-77.49982527,Solanum carolinense
31.49638939,-86.14167023,Solanum carolinense
38.97681315,-77.02053632,Solanum carolinense
39.037807,-77.493404,Solanum carolinense
36.07059322,-94.23957372,Solanum carolinense
39.24339065,-76.59461661,Solanum carolinense
33.29702087,-86.96109659,Solanum carolinense
38.86068261,-77.10227659,Solanum carolinense
37.94833374,-76.37225342,Solanum carolinense
39.32802077,-76.61088559,Solanum carolinense
36.01069974,-84.16603899,Solanum carolinense
36.18686676,-83.3095932,Solanum carolinense
37.51920393,-77.47600671,Solanum carolinense
33.59819875,-85.63720875,Solanum carolinense
38.78381333,-77.80481667,Solanum carolinense
32.48228,-90.22635,Solanum carolinense
35.92435691,-78.80410689,Solanum carolinense
35.08903975,-85.13023227,Solanum carolinense
38.15735008,-98.15435853,Solanum carolinense
35.64556534,-82.02082213,Solanum carolinense
39.32317167,-77.73591667,Solanum carolinense
37.53350696,-77.57671526,Solanum carolinense
34.60519667,-92.48509167,Solanum carolinense
38.35286667,-77.14427222,Solanum carolinense
36.02250787,-78.89739828,Solanum carolinense
36.64369228,-91.77776622,Solanum carolinense
34.69366152,-87.73132476,Solanum carolinense
36.70158167,126.4276967,Solanum carolinense
36.701185,126.4274917,Solanum carolinense
38.88661735,-77.11944717,Solanum carolinense
35.81007767,-78.71762085,Solanum carolinense
39.0576738,-77.3038822,Solanum carolinense
33.05069061,-80.23492162,Solanum carolinense
39.2089369,-76.42680575,Solanum carolinense
30.476405,-92.01016112,Solanum carolinense
40.06989667,-75.23024498,Solanum carolinense
34.8388549,-92.54614952,Solanum carolinense
32.34190812,-86.27586208,Solanum carolinense
38.88084792,-76.9739767,Solanum carolinense
40.69938232,-73.96270903,Solanum carolinense
35.82761936,-83.29460062,Solanum carolinense
39.13806117,-76.75099167,Solanum carolinense
39.665755,-75.56859667,Solanum carolinense
32.51097893,-84.91041862,Solanum carolinense
39.1378695,-76.75064667,Solanum carolinense
39.1375805,-76.75032,Solanum carolinense
37.53992917,-77.56041043,Solanum carolinense
38.2043285,-85.70630769,Solanum carolinense
34.99052382,-80.16023755,Solanum carolinense
35.89594696,-84.15395446,Solanum carolinense
34.66045294,-89.97613952,Solanum carolinense
38.55518341,-90.66500092,Solanum carolinense
30.92520962,-94.06025011,Solanum carolinense
38.91149597,-77.353103,Solanum carolinense
37.83524563,-83.6088067,Solanum carolinense
38.38273394,-82.60412727,Solanum carolinense
33.84980833,-79.0792,Solanum carolinense
39.5228587,-87.45847545,Solanum carolinense
40.90379007,-79.45908531,Solanum carolinense
35.80696167,-78.69931167,Solanum carolinense
35.73908198,-83.42389307,Solanum carolinense
35.60569763,-83.8327713,Solanum carolinense
30.21265602,-93.17704773,Solanum carolinense
39.3780553,-77.21570235,Solanum carolinense
39.0278945,-77.336625,Solanum carolinense
37.64628141,-97.4481139,Solanum carolinense
38.88921356,-77.27050781,Solanum carolinense
38.91745194,-77.1405233,Solanum carolinense
34.560213,-80.23638721,Solanum carolinense
38.11676667,-78.64079167,Solanum carolinense
35.904025,-79.08818883,Solanum carolinense
34.95611954,-76.27677917,Solanum carolinense
40.43145425,-79.97250795,Solanum carolinense
37.7558743,-85.78141697,Solanum carolinense
34.81971899,-92.2414877,Solanum carolinense
39.81213785,-75.7130982,Solanum carolinense
36.01030374,-84.16887995,Solanum carolinense
37.64059667,-80.50199167,Solanum carolinense
40.08360283,-75.45655833,Solanum carolinense
37.028625,-94.518368,Solanum carolinense
38.93621826,-94.55825043,Solanum carolinense
36.16446667,-85.54332,Solanum carolinense
39.5434868,-79.93562322,Solanum carolinense
38.59001167,-92.23287167,Solanum carolinense
39.46693,-77.000725,Solanum carolinense
36.50765333,-88.0084,Solanum carolinense
40.31200309,-75.43707769,Solanum carolinense
38.86844667,-77.496055,Solanum carolinense
38.78023833,-77.37214,Solanum carolinense
38.25338333,-77.54489167,Solanum carolinense
31.48079097,-86.27276145,Solanum carolinense
38.58836321,-77.10624123,Solanum carolinense
33.7987944,-84.2971207,Solanum carolinense
38.83387,-77.22073333,Solanum carolinense
40.71291171,-73.97623449,Solanum carolinense
38.96569667,-77.14074717,Solanum carolinense
41.32597751,-72.90160797,Solanum carolinense
33.65222168,-78.92500305,Solanum carolinense
34.54211726,-84.06531215,Solanum carolinense
37.54001999,-77.55984497,Solanum carolinense
36.06750331,-94.17124793,Solanum carolinense
35.0533627,-83.4041018,Solanum carolinense
35.99723816,-78.91052246,Solanum carolinense
40.95801167,-73.99107167,Solanum carolinense
40.79352,-73.96233333,Solanum carolinense
39.02356552,-77.30384156,Solanum carolinense
35.77490163,-78.67893822,Solanum carolinense
35.82072516,-79.09760976,Solanum carolinense
35.82078807,-79.09756794,Solanum carolinense
35.8208058,-79.09756743,Solanum carolinense
35.82088362,-79.09760264,Solanum carolinense
35.82115197,-79.09748931,Solanum carolinense
39.87730613,-75.67349109,Solanum carolinense
31.89371458,-93.35871583,Solanum carolinense
39.91638833,-86.0979695,Solanum carolinense
38.87663633,-77.00034913,Solanum carolinense
36.04417187,-83.92314176,Solanum carolinense
38.79612479,-77.21335752,Solanum carolinense
38.62349319,-90.37643433,Solanum carolinense
39.25832664,-81.07732953,Solanum carolinense
33.27290086,-87.59887007,Solanum carolinense
39.69380951,-75.66244507,Solanum carolinense
39.03113597,-77.261486,Solanum carolinense
39.031094,-77.26148397,Solanum carolinense
37.24114385,-76.78312279,Solanum carolinense
38.62033057,-77.6449588,Solanum carolinense
34.98831164,-80.4388757,Solanum carolinense
30.0334788,-89.96357351,Solanum carolinense
35.49259492,-89.25033204,Solanum carolinense
41.42870315,-74.05808595,Solanum carolinense
38.5001802,-90.45105299,Solanum carolinense
37.5565567,-84.23775482,Solanum carolinense
36.1002055,-80.35964667,Solanum carolinense
40.66444047,-75.62418278,Solanum carolinense
37.53889904,-77.56090362,Solanum carolinense
38.79329522,-77.21625166,Solanum carolinense
38.65794833,-77.19896167,Solanum carolinense
38.96861333,-77.54550333,Solanum carolinense
38.72828031,-90.45635916,Solanum carolinense
41.0533445,-81.54322,Solanum carolinense
32.84254,-83.6038269,Solanum carolinense
39.98059464,-75.09954834,Solanum carolinense
39.98055649,-75.09944153,Solanum carolinense
35.00014877,-85.37174225,Solanum carolinense
37.4504357,-77.6606136,Solanum carolinense
37.45021558,-77.65988064,Solanum carolinense
38.0460072,-78.37682665,Solanum carolinense
39.21714611,-84.05937533,Solanum carolinense
32.01848871,-89.26016022,Solanum carolinense
38.883525,-91.73790833,Solanum carolinense
38.38764583,-90.60118052,Solanum carolinense
36.05912783,-89.30535833,Solanum carolinense
40.81625119,-74.21031551,Solanum carolinense
40.44623032,-79.92418422,Solanum carolinense
40.76902184,-73.97174138,Solanum carolinense
40.97908965,-74.1224023,Solanum carolinense
41.05083466,-81.31583405,Solanum carolinense
36.93832511,-90.21950637,Solanum carolinense
38.61037455,-90.49121448,Solanum carolinense
39.02018333,-77.25106167,Solanum carolinense
39.9491539,-75.18634033,Solanum carolinense
41.17242166,-81.30691934,Solanum carolinense
39.83399427,-74.98673943,Solanum carolinense
39.83414257,-74.98669651,Solanum carolinense
39.72499279,-75.73032572,Solanum carolinense
35.00908166,-80.95735742,Solanum carolinense
35.69388961,-78.76530355,Solanum carolinense
35.95716085,-83.53729002,Solanum carolinense
39.10375184,-77.11254921,Solanum carolinense
36.926875,-82.1214305,Solanum carolinense
34.402375,135.2886967,Solanum carolinense
38.64466,-77.234771,Solanum carolinense
30.18026167,-98.477355,Solanum carolinense
35.48544231,-82.55189513,Solanum carolinense
33.93395935,-84.60400667,Solanum carolinense
35.4299139,-80.74644084,Solanum carolinense
41.12535596,-73.39597913,Solanum carolinense
38.90326502,-76.98834448,Solanum carolinense
36.01235291,-84.16325293,Solanum carolinense
30.79271561,-93.08185584,Solanum carolinense
35.98711167,-79.0256945,Solanum carolinense
39.11349963,-78.28676515,Solanum carolinense
34.24579172,-92.98301741,Solanum carolinense
35.95816167,-83.54284667,Solanum carolinense
30.1143,-95.49177,Solanum carolinense
38.77186667,-77.23818833,Solanum carolinense
38.21947861,-85.68228912,Solanum carolinense
38.63934357,-77.52656057,Solanum carolinense
37.9992217,-78.47661249,Solanum carolinense
37.34369105,-79.92774277,Solanum carolinense
40.38565544,-75.25380962,Solanum carolinense
38.4469,-85.10140283,Solanum carolinense
38.91909693,-77.35911318,Solanum carolinense
37.53953321,-77.56335971,Solanum carolinense
36.069425,-78.86613333,Solanum carolinense
37.71932602,-89.3871994,Solanum carolinense
38.34029943,-77.15811144,Solanum carolinense
37.53945914,-77.563406,Solanum carolinense
35.9141256,-79.05791101,Solanum carolinense
35.3947141,-80.56396088,Solanum carolinense
39.04402217,-76.76593,Solanum carolinense
34.07644717,-84.40761667,Solanum carolinense
40.31203125,-75.97106319,Solanum carolinense
36.38270641,-94.20137468,Solanum carolinense
36.38313311,-94.20205717,Solanum carolinense
39.44972229,-95.48944092,Solanum carolinense
35.61760152,139.6164589,Solanum carolinense
35.6193921,139.6032248,Solanum carolinense
36.13382635,120.5402481,Solanum carolinense
38.93857149,-77.31956113,Solanum carolinense
36.20639995,-83.40558208,Solanum carolinense
41.23564167,-96.37858667,Solanum carolinense
40.30877939,-76.47279836,Solanum carolinense
38.93891707,-77.04926625,Solanum carolinense
39.21619883,-76.85487023,Solanum carolinense
39.10444873,-96.59533172,Solanum carolinense
38.10272812,-93.5530831,Solanum carolinense
40.77511023,-73.97110367,Solanum carolinense
39.40815479,-76.84974552,Solanum carolinense
38.20426696,-85.70284371,Solanum carolinense
40.77755171,-73.96957397,Solanum carolinense
41.67389934,-91.51114045,Solanum carolinense
40.19326329,-75.28049463,Solanum carolinense
38.671105,-77.81288,Solanum carolinense
,,Solanum carolinense
30.14990278,-95.56438889,Solanum carolinense
38.39847955,-94.66872285,Solanum carolinense
37.0673987,-85.749887,Solanum carolinense
34.9996293,-86.05694179,Solanum carolinense
36.15632217,-80.30216167,Solanum carolinense
39.30818218,-76.62950637,Solanum carolinense
38.37384033,-77.35931396,Solanum carolinense
38.97731612,-78.35561687,Solanum carolinense
40.01995006,-75.41575106,Solanum carolinense
37.4129905,-77.2502663,Solanum carolinense
37.57236944,-79.11424415,Solanum carolinense
38.63988065,-77.01197005,Solanum carolinense
36.02299167,-78.98285,Solanum carolinense
39.17161167,-78.14740833,Solanum carolinense
32.58778899,-94.83554256,Solanum carolinense
39.17164193,-78.1474434,Solanum carolinense
38.46011667,-90.29347167,Solanum carolinense
39.05957211,-84.51909505,Solanum carolinense
39.05699562,-95.78030015,Solanum carolinense
39.95819667,-86.210655,Solanum carolinense
39.13178015,-96.5304622,Solanum carolinense
40.2175705,-75.2834513,Solanum carolinense
35.34342449,-80.87636133,Solanum carolinense
38.21223,-85.47525833,Solanum carolinense
35.93635963,-84.37359429,Solanum carolinense
36.46930358,-93.92774058,Solanum carolinense
40.5072787,-74.2180143,Solanum carolinense
35.56050833,139.5777133,Solanum carolinense
38.82656564,-77.23596066,Solanum carolinense
38.76813126,-77.02949524,Solanum carolinense
39.23292514,-88.39821183,Solanum carolinense
38.80222833,-90.10243883,Solanum carolinense
32.79142703,-80.1996287,Solanum carolinense
36.23318647,-81.48871293,Solanum carolinense
34.86108363,-82.27857494,Solanum carolinense
29.59881241,-95.19259865,Solanum carolinense
40.03672888,-76.307511,Solanum carolinense
40.808321,-77.87275188,Solanum carolinense
29.90262833,-95.14527217,Solanum carolinense
40.06451544,-83.12731784,Solanum carolinense
42.11727285,-79.22313458,Solanum carolinense
35.60425833,-81.67533833,Solanum carolinense
37.24028236,-76.77655481,Solanum carolinense
37.24961647,-93.24311318,Solanum carolinense
37.98110833,-84.649895,Solanum carolinense
35.73385379,139.4243358,Solanum carolinense
38.50535333,-76.50727833,Solanum carolinense
39.33950683,-96.4363751,Solanum carolinense
33.84697167,-84.58763,Solanum carolinense
41.50505533,-88.17948045,Solanum carolinense
38.96332462,-84.29878396,Solanum carolinense
37.80837997,-94.93949309,Solanum carolinense
39.23987513,-84.19666437,Solanum carolinense
39.16984524,-77.39589635,Solanum carolinense
39.00298073,-77.0643961,Solanum carolinense
39.44188519,-74.5494262,Solanum carolinense
40.95778333,-73.99110333,Solanum carolinense
36.23749167,-79.77398611,Solanum carolinense
32.6910148,-93.75109454,Solanum carolinense
39.49318102,-76.68408802,Solanum carolinense
39.94235431,-75.38456339,Solanum carolinense
39.82456167,-81.74134167,Solanum carolinense
36.11241667,-82.06318617,Solanum carolinense
40.62433878,-74.36495589,Solanum carolinense
40.62433878,-74.36495589,Solanum carolinense
39.4203735,-76.54336455,Solanum carolinense
33.54646301,-88.68545532,Solanum carolinense
35.82916667,137.9644617,Solanum carolinense
35.44637,137.815675,Solanum carolinense
39.7827456,-75.97192389,Solanum carolinense
40.74669674,-73.44522666,Solanum carolinense
38.14588617,-77.19258833,Solanum carolinense
38.62095653,-75.13662533,Solanum carolinense
37.54650042,-77.55245464,Solanum carolinense
39.23821333,-78.11236667,Solanum carolinense
29.81594667,-95.53257833,Solanum carolinense
38.95827833,-77.05069717,Solanum carolinense
34.08128611,-81.127075,Solanum carolinense
29.76280033,-90.76930398,Solanum carolinense
38.69719967,-90.72477593,Solanum carolinense
35.16146308,-89.67513914,Solanum carolinense
38.93537069,-77.08866136,Solanum carolinense
34.30537598,-88.61531236,Solanum carolinense
36.82528071,-97.05846361,Solanum carolinense
39.1192055,-76.74910833,Solanum carolinense
37.3400913,-81.1474223,Solanum carolinense
35.20544293,-85.91648178,Solanum carolinense
33.85367855,-84.57196601,Solanum carolinense
38.94917833,-91.994675,Solanum carolinense
38.5262319,-90.56029711,Solanum carolinense
38.5262632,-90.56012889,Solanum carolinense
38.16338333,-79.65732,Solanum carolinense
36.17207793,-86.66241238,Solanum carolinense
36.80720833,-76.08485283,Solanum carolinense
40.42416763,-79.92778015,Solanum carolinense
41.04608917,-73.53486633,Solanum carolinense
,,Solanum carolinense
33.80604036,-84.35566783,Solanum carolinense
41.23408074,-73.69927727,Solanum carolinense
30.4751471,-94.40204982,Solanum carolinense
38.29997746,-77.28790045,Solanum carolinense
38.59234619,-92.02867126,Solanum carolinense
36.02892292,-81.90163348,Solanum carolinense
38.96383492,-76.97963459,Solanum carolinense
38.24194678,-84.69288776,Solanum carolinense
40.95286239,-72.98512113,Solanum carolinense
40.50728988,-74.21803236,Solanum carolinense
39.12298883,-75.53862,Solanum carolinense
35.05384871,-82.85941268,Solanum carolinense
38.54273138,-76.94151185,Solanum carolinense
36.30466352,-88.30249345,Solanum carolinense
39.37960275,-84.42542813,Solanum carolinense
38.57679608,-94.97575654,Solanum carolinense
40.76932599,-73.95027934,Solanum carolinense
40.7691752,-73.95012863,Solanum carolinense
40.07046893,-75.47758657,Solanum carolinense
38.63496302,-77.11982073,Solanum carolinense
34.11766071,-84.24431082,Solanum carolinense
41.32805634,-93.91083527,Solanum carolinense
39.19665833,-76.81575,Solanum carolinense
33.37948667,-90.997475,Solanum carolinense
38.65600333,-77.19648667,Solanum carolinense
38.84779837,-77.26162001,Solanum carolinense
40.6627422,-74.38721269,Solanum carolinense
38.85192184,-91.95155515,Solanum carolinense
38.643475,-77.23372833,Solanum carolinense
38.64286167,-77.23269667,Solanum carolinense
39.30028731,-77.38526656,Solanum carolinense
35.79270833,-78.64768333,Solanum carolinense
38.58925333,-92.23243,Solanum carolinense
38.49021401,-76.59134679,Solanum carolinense
35.73599809,139.8085982,Solanum carolinense
35.69343482,139.4581756,Solanum carolinense
35.92631787,-81.51323487,Solanum carolinense
42.48503745,-71.55931173,Solanum carolinense
37.33753156,-81.16905011,Solanum carolinense
37.3369264,-81.1666775,Solanum carolinense
38.067317,-83.198907,Solanum carolinense
38.69185571,-77.62336592,Solanum carolinense
37.33404889,-81.17054772,Solanum carolinense
38.83474204,-77.48619139,Solanum carolinense
39.23989022,-76.86196902,Solanum carolinense
35.55613596,-97.41229726,Solanum carolinense
36.75730833,-82.43435,Solanum carolinense
35.65288652,-82.48510287,Solanum carolinense
34.91148975,-87.1043072,Solanum carolinense
39.03498937,-77.49510581,Solanum carolinense
37.17070644,-93.32559468,Solanum carolinense
39.76028867,-75.48640339,Solanum carolinense
